"INSTANCE_NUMBER","SGA","PGA","TOT","TIME"
2,206,38,244,"25/05/2020 06:00"
2,206,38,244,"25/05/2020 07:00"
2,206,38,244,"25/05/2020 08:00"
2,206,38,244,"25/05/2020 09:00"
2,206,39,245,"25/05/2020 10:00"
2,206,38,244,"25/05/2020 11:00"
2,206,39,245,"25/05/2020 12:00"
2,206,38,244,"25/05/2020 13:00"
2,206,39,245,"25/05/2020 14:00"
2,206,39,245,"25/05/2020 15:00"
2,206,39,245,"25/05/2020 16:00"
2,206,39,245,"25/05/2020 17:00"
2,206,39,245,"25/05/2020 18:00"
2,206,39,245,"25/05/2020 19:00"
2,206,39,245,"25/05/2020 20:00"
2,206,39,245,"25/05/2020 21:00"
2,206,39,245,"25/05/2020 22:00"
2,206,41,247,"25/05/2020 23:00"
2,206,41,247,"26/05/2020 00:00"
2,206,39,245,"26/05/2020 01:00"
2,206,39,245,"26/05/2020 02:00"
2,206,39,245,"26/05/2020 03:00"
2,206,40,246,"26/05/2020 04:00"
2,206,40,246,"26/05/2020 05:00"
2,206,39,245,"26/05/2020 06:00"
2,206,39,245,"26/05/2020 07:00"
2,206,40,246,"26/05/2020 08:00"
2,206,39,245,"26/05/2020 09:00"
2,206,40,246,"26/05/2020 10:00"
2,206,40,246,"26/05/2020 11:00"
2,206,40,246,"26/05/2020 12:00"
2,206,40,246,"26/05/2020 13:00"
2,206,40,246,"26/05/2020 14:00"
2,206,40,246,"26/05/2020 15:00"
2,206,40,246,"26/05/2020 16:00"
2,206,39,245,"26/05/2020 17:00"
2,206,39,245,"26/05/2020 18:00"
2,206,40,246,"26/05/2020 19:00"
2,206,39,245,"26/05/2020 20:00"
2,206,39,245,"26/05/2020 21:00"
2,206,40,246,"26/05/2020 22:00"
2,206,40,246,"26/05/2020 23:00"
2,206,40,246,"27/05/2020 00:00"
2,206,41,247,"27/05/2020 01:00"
2,206,40,246,"27/05/2020 02:00"
2,206,40,246,"27/05/2020 03:00"
2,206,40,246,"27/05/2020 04:00"
2,206,40,246,"27/05/2020 05:00"
2,206,42,248,"27/05/2020 06:00"
2,206,40,246,"27/05/2020 07:00"
2,206,40,246,"27/05/2020 08:00"
2,206,40,246,"27/05/2020 09:00"
2,206,40,246,"27/05/2020 10:00"
2,206,41,247,"27/05/2020 11:00"
2,206,40,246,"27/05/2020 12:00"
2,206,40,246,"27/05/2020 13:00"
2,206,40,246,"27/05/2020 14:00"
2,206,40,246,"27/05/2020 15:00"
2,206,40,246,"27/05/2020 16:00"
2,206,40,246,"27/05/2020 17:00"
2,206,40,246,"27/05/2020 18:00"
2,206,40,246,"27/05/2020 19:00"
2,206,40,246,"27/05/2020 20:00"
2,206,40,246,"27/05/2020 21:00"
2,206,40,246,"27/05/2020 22:00"
2,206,41,247,"27/05/2020 23:00"
2,206,42,248,"28/05/2020 00:00"
2,206,43,249,"28/05/2020 01:00"
2,206,42,248,"28/05/2020 02:00"
2,206,41,247,"28/05/2020 03:00"
2,206,41,247,"28/05/2020 04:00"
2,206,41,247,"28/05/2020 05:00"
2,206,43,249,"28/05/2020 06:00"
2,206,41,247,"28/05/2020 07:00"
2,206,41,247,"28/05/2020 08:00"
2,206,41,247,"28/05/2020 09:00"
2,206,41,247,"28/05/2020 10:00"
2,206,41,247,"28/05/2020 11:00"
2,206,41,247,"28/05/2020 12:00"
2,206,41,247,"28/05/2020 13:00"
2,206,41,247,"28/05/2020 14:00"
2,206,41,247,"28/05/2020 15:00"
2,206,41,247,"28/05/2020 16:00"
2,206,41,247,"28/05/2020 17:00"
2,206,41,247,"28/05/2020 18:00"
2,206,41,247,"28/05/2020 19:00"
2,206,41,247,"28/05/2020 20:00"
2,206,42,248,"28/05/2020 21:00"
2,206,41,247,"28/05/2020 22:00"
2,206,41,247,"28/05/2020 23:00"
2,206,41,247,"29/05/2020 00:00"
2,206,42,248,"29/05/2020 01:00"
2,206,42,248,"29/05/2020 02:00"
2,206,41,247,"29/05/2020 03:00"
2,206,41,247,"29/05/2020 04:00"
2,206,41,247,"29/05/2020 05:00"
2,206,43,249,"29/05/2020 06:00"
2,206,42,248,"29/05/2020 07:00"
2,206,41,247,"29/05/2020 08:00"
2,206,42,248,"29/05/2020 09:00"
2,206,41,247,"29/05/2020 10:00"
2,206,41,247,"29/05/2020 11:00"
2,206,41,247,"29/05/2020 12:00"
2,206,42,248,"29/05/2020 13:00"
2,206,41,247,"29/05/2020 14:00"
2,206,42,248,"29/05/2020 15:00"
2,206,42,248,"29/05/2020 16:00"
2,206,42,248,"29/05/2020 17:00"
2,206,42,248,"29/05/2020 18:00"
2,206,42,248,"29/05/2020 19:00"
2,206,42,248,"29/05/2020 20:00"
2,206,42,248,"29/05/2020 21:00"
2,206,42,248,"29/05/2020 22:00"
2,206,42,248,"29/05/2020 23:00"
2,206,42,248,"30/05/2020 00:00"
2,206,43,249,"30/05/2020 01:00"
2,206,43,249,"30/05/2020 02:00"
2,206,42,248,"30/05/2020 03:00"
2,206,42,248,"30/05/2020 04:00"
2,206,43,249,"30/05/2020 05:00"
2,206,42,248,"30/05/2020 06:00"
2,206,43,249,"30/05/2020 07:00"
2,206,43,249,"30/05/2020 08:00"
2,206,42,248,"30/05/2020 09:00"
2,206,42,248,"30/05/2020 10:00"
2,206,42,248,"30/05/2020 11:00"
2,206,43,249,"30/05/2020 12:00"
2,206,42,248,"30/05/2020 13:00"
2,206,42,248,"30/05/2020 14:00"
2,206,43,249,"30/05/2020 15:00"
2,206,42,248,"30/05/2020 16:00"
2,206,43,249,"30/05/2020 17:00"
2,206,42,248,"30/05/2020 18:00"
2,206,42,248,"30/05/2020 19:00"
2,206,42,248,"30/05/2020 20:00"
2,206,43,249,"30/05/2020 21:00"
2,206,42,248,"30/05/2020 22:00"
2,206,42,248,"30/05/2020 23:00"
2,206,42,248,"31/05/2020 00:00"
2,206,44,250,"31/05/2020 01:00"
2,206,44,250,"31/05/2020 02:00"
2,206,42,248,"31/05/2020 03:00"
2,206,42,248,"31/05/2020 04:00"
2,206,42,248,"31/05/2020 05:00"
2,206,44,250,"31/05/2020 06:00"
2,206,43,249,"31/05/2020 07:00"
2,206,42,248,"31/05/2020 08:00"
2,206,42,248,"31/05/2020 09:00"
2,206,42,248,"31/05/2020 10:00"
2,206,42,248,"31/05/2020 11:00"
2,206,42,248,"31/05/2020 12:00"
2,206,42,248,"31/05/2020 13:00"
2,206,42,248,"31/05/2020 14:00"
2,206,42,248,"31/05/2020 15:00"
2,206,43,249,"31/05/2020 16:00"
2,206,42,248,"31/05/2020 17:00"
2,206,42,248,"31/05/2020 18:00"
2,206,42,248,"31/05/2020 19:00"
2,206,42,248,"31/05/2020 20:00"
2,206,42,248,"31/05/2020 21:00"
2,206,42,248,"31/05/2020 22:00"
2,206,42,248,"31/05/2020 23:00"
2,206,42,248,"01/06/2020 00:00"
2,206,43,249,"01/06/2020 01:00"
2,206,43,249,"01/06/2020 02:00"
2,206,43,249,"01/06/2020 03:00"
2,206,43,249,"01/06/2020 04:00"
2,206,42,248,"01/06/2020 05:00"
2,206,45,251,"01/06/2020 06:00"
2,206,42,248,"01/06/2020 07:00"
2,206,43,249,"01/06/2020 08:00"
2,206,42,248,"01/06/2020 09:00"
2,206,43,249,"01/06/2020 10:00"
2,206,43,249,"01/06/2020 11:00"
2,206,43,249,"01/06/2020 12:00"
2,206,43,249,"01/06/2020 13:00"
2,206,43,249,"01/06/2020 14:00"
2,206,43,249,"01/06/2020 15:00"
2,206,45,251,"01/06/2020 16:00"
2,206,44,250,"01/06/2020 17:00"
2,206,44,250,"01/06/2020 18:00"
2,206,44,250,"01/06/2020 19:00"
2,206,44,250,"01/06/2020 20:00"
2,206,44,250,"01/06/2020 21:00"
2,206,44,250,"01/06/2020 22:00"
2,206,44,250,"01/06/2020 23:00"
2,206,44,250,"02/06/2020 00:00"
2,206,44,250,"02/06/2020 01:00"
2,206,44,250,"02/06/2020 02:00"
2,206,44,250,"02/06/2020 03:00"
2,206,44,250,"02/06/2020 04:00"
2,206,44,250,"02/06/2020 05:00"
2,206,44,250,"02/06/2020 06:00"
2,206,42,248,"02/06/2020 07:00"
2,206,42,248,"02/06/2020 08:00"
2,206,42,248,"02/06/2020 09:00"
2,206,43,249,"02/06/2020 10:00"
2,206,42,248,"02/06/2020 11:00"
2,206,42,248,"02/06/2020 12:00"
2,206,44,250,"02/06/2020 13:00"
2,206,44,250,"02/06/2020 14:00"
2,206,43,249,"02/06/2020 15:00"
2,206,43,249,"02/06/2020 16:00"
2,206,43,249,"02/06/2020 17:00"
2,206,43,249,"02/06/2020 18:00"
2,206,43,249,"02/06/2020 19:00"
2,206,42,248,"02/06/2020 20:00"
2,206,44,250,"02/06/2020 21:00"
2,206,44,250,"02/06/2020 22:00"
2,206,43,249,"02/06/2020 23:00"
2,206,43,249,"03/06/2020 00:00"
2,206,44,250,"03/06/2020 01:00"
2,206,44,250,"03/06/2020 02:00"
2,206,44,250,"03/06/2020 03:00"
2,206,43,249,"03/06/2020 04:00"
2,206,43,249,"03/06/2020 05:00"
2,206,44,250,"03/06/2020 06:00"
2,206,43,249,"03/06/2020 07:00"
2,206,43,249,"03/06/2020 08:00"
2,206,43,249,"03/06/2020 09:00"
2,206,42,248,"03/06/2020 10:00"
2,206,43,249,"03/06/2020 11:00"
2,206,40,246,"03/06/2020 12:00"
2,206,39,245,"03/06/2020 13:00"
2,206,39,245,"03/06/2020 14:00"
2,206,38,244,"03/06/2020 15:00"
2,206,39,245,"03/06/2020 16:00"
2,206,39,245,"03/06/2020 17:00"
2,206,39,245,"03/06/2020 18:00"
2,206,39,245,"03/06/2020 19:00"
2,206,39,245,"03/06/2020 20:00"
2,206,39,245,"03/06/2020 21:00"
2,206,40,246,"03/06/2020 22:00"
2,206,40,246,"03/06/2020 23:00"
2,206,40,246,"04/06/2020 00:00"
2,206,41,247,"04/06/2020 01:00"
2,206,40,246,"04/06/2020 02:00"
2,206,40,246,"04/06/2020 03:00"
2,206,40,246,"04/06/2020 04:00"
2,206,40,246,"04/06/2020 05:00"
2,206,40,246,"04/06/2020 06:00"
2,206,40,246,"04/06/2020 07:00"
2,206,40,246,"04/06/2020 08:00"
2,206,40,246,"04/06/2020 09:00"
2,206,41,247,"04/06/2020 10:00"
2,206,38,244,"04/06/2020 11:00"
2,206,38,244,"04/06/2020 12:00"
2,206,38,244,"04/06/2020 13:00"
2,206,39,245,"04/06/2020 14:00"
2,206,39,245,"04/06/2020 15:00"
2,206,39,245,"04/06/2020 16:00"
2,206,39,245,"04/06/2020 17:00"
2,206,40,246,"04/06/2020 18:00"
2,206,39,245,"04/06/2020 19:00"
2,206,40,246,"04/06/2020 20:00"
2,206,40,246,"04/06/2020 21:00"
2,206,39,245,"04/06/2020 22:00"
2,206,40,246,"04/06/2020 23:00"
2,206,40,246,"05/06/2020 00:00"
2,206,41,247,"05/06/2020 01:00"
2,206,40,246,"05/06/2020 02:00"
2,206,40,246,"05/06/2020 03:00"
2,206,40,246,"05/06/2020 04:00"
2,206,40,246,"05/06/2020 05:00"
2,206,42,248,"05/06/2020 06:00"
2,206,40,246,"05/06/2020 07:00"
2,206,40,246,"05/06/2020 08:00"
2,206,41,247,"05/06/2020 09:00"
2,206,40,246,"05/06/2020 10:00"
2,206,41,247,"05/06/2020 11:00"
2,206,40,246,"05/06/2020 12:00"
2,206,40,246,"05/06/2020 13:00"
2,206,40,246,"05/06/2020 14:00"
2,206,41,247,"05/06/2020 15:00"
2,206,40,246,"05/06/2020 16:00"
2,206,40,246,"05/06/2020 17:00"
2,206,41,247,"05/06/2020 18:00"
2,206,42,248,"05/06/2020 19:00"
2,206,43,249,"05/06/2020 20:00"
2,206,41,247,"05/06/2020 21:00"
2,206,41,247,"05/06/2020 22:00"
2,206,43,249,"05/06/2020 23:00"
2,206,41,247,"06/06/2020 00:00"
2,206,41,247,"06/06/2020 01:00"
2,206,41,247,"06/06/2020 02:00"
2,206,41,247,"06/06/2020 03:00"
2,206,41,247,"06/06/2020 04:00"
2,206,41,247,"06/06/2020 05:00"
2,206,43,249,"06/06/2020 06:00"
2,206,41,247,"06/06/2020 07:00"
2,206,41,247,"06/06/2020 08:00"
2,206,41,247,"06/06/2020 09:00"
2,206,41,247,"06/06/2020 10:00"
2,206,41,247,"06/06/2020 11:00"
2,206,42,248,"06/06/2020 12:00"
2,206,41,247,"06/06/2020 13:00"
2,206,41,247,"06/06/2020 14:00"
1,206,44,250,"22/06/2020 00:00"
1,206,45,251,"22/06/2020 01:00"
1,206,45,251,"22/06/2020 02:00"
1,206,45,251,"22/06/2020 03:00"
1,206,44,250,"22/06/2020 04:00"
1,206,45,251,"22/06/2020 05:00"
1,206,45,251,"22/06/2020 06:00"
1,206,45,251,"22/06/2020 07:00"
1,206,44,250,"22/06/2020 08:00"
1,206,44,250,"22/06/2020 09:00"
1,206,44,250,"22/06/2020 10:00"
1,206,41,247,"22/06/2020 11:00"
1,206,41,247,"22/06/2020 12:00"
1,206,42,248,"22/06/2020 13:00"
1,206,42,248,"22/06/2020 14:00"
1,206,42,248,"22/06/2020 15:00"
1,206,42,248,"22/06/2020 16:00"
1,206,43,249,"22/06/2020 17:00"
1,206,43,249,"22/06/2020 18:00"
1,206,44,250,"22/06/2020 19:00"
1,206,43,249,"22/06/2020 20:00"
1,206,44,250,"22/06/2020 21:00"
1,206,43,249,"22/06/2020 22:00"
1,206,45,251,"22/06/2020 23:00"
1,206,45,251,"23/06/2020 00:00"
1,206,44,250,"23/06/2020 01:00"
1,206,44,250,"23/06/2020 02:00"
1,206,44,250,"23/06/2020 03:01"
1,206,44,250,"23/06/2020 04:00"
1,206,44,250,"23/06/2020 05:00"
1,206,45,251,"23/06/2020 06:00"
1,206,44,250,"23/06/2020 07:00"
1,206,44,250,"23/06/2020 08:00"
1,206,44,250,"23/06/2020 09:00"
1,206,44,250,"23/06/2020 10:00"
1,206,44,250,"23/06/2020 11:00"
1,206,44,250,"23/06/2020 12:00"
1,206,44,250,"23/06/2020 13:00"
1,206,45,251,"23/06/2020 14:00"
1,206,44,250,"23/06/2020 15:00"
1,206,45,251,"23/06/2020 16:00"
1,206,45,251,"23/06/2020 17:00"
1,206,45,251,"23/06/2020 18:00"
1,206,44,250,"23/06/2020 19:00"
1,206,45,251,"23/06/2020 20:00"
1,206,45,251,"23/06/2020 21:00"
1,206,44,250,"23/06/2020 22:00"
1,206,45,251,"23/06/2020 23:00"
1,206,45,251,"24/06/2020 00:00"
1,206,45,251,"24/06/2020 01:00"
1,206,44,250,"24/06/2020 02:00"
1,206,44,250,"24/06/2020 03:00"
1,206,44,250,"24/06/2020 04:00"
1,206,44,250,"24/06/2020 05:00"
1,206,45,251,"24/06/2020 06:00"
1,206,44,250,"24/06/2020 07:00"
1,206,45,251,"24/06/2020 08:00"
1,206,44,250,"24/06/2020 09:00"
1,206,45,251,"24/06/2020 10:00"
1,206,45,251,"24/06/2020 11:00"
1,206,45,251,"24/06/2020 12:00"
1,206,45,251,"24/06/2020 13:00"
1,206,45,251,"24/06/2020 14:00"
1,206,45,251,"24/06/2020 15:00"
1,206,45,251,"24/06/2020 16:00"
1,206,45,251,"24/06/2020 17:00"
1,206,45,251,"24/06/2020 18:00"
1,206,44,250,"24/06/2020 19:00"
1,206,44,250,"24/06/2020 20:00"
1,206,45,251,"24/06/2020 21:00"
1,206,45,251,"24/06/2020 22:00"
1,206,44,250,"24/06/2020 23:00"
1,206,45,251,"25/06/2020 00:00"
1,206,45,251,"25/06/2020 01:00"
1,206,44,250,"25/06/2020 02:00"
1,206,44,250,"25/06/2020 03:00"
1,206,44,250,"25/06/2020 04:00"
1,206,44,250,"25/06/2020 05:00"
1,206,45,251,"25/06/2020 06:00"
1,206,44,250,"25/06/2020 07:00"
1,206,45,251,"25/06/2020 08:00"
1,206,44,250,"25/06/2020 09:00"
1,206,44,250,"25/06/2020 10:00"
1,206,44,250,"25/06/2020 11:00"
1,206,44,250,"25/06/2020 12:00"
1,206,44,250,"25/06/2020 13:00"
1,206,44,250,"25/06/2020 14:00"
1,206,44,250,"25/06/2020 15:00"
1,206,44,250,"25/06/2020 16:00"
1,206,45,251,"25/06/2020 17:00"
1,206,45,251,"25/06/2020 18:00"
1,206,44,250,"25/06/2020 19:00"
1,206,44,250,"25/06/2020 20:00"
1,206,44,250,"25/06/2020 21:00"
1,206,44,250,"25/06/2020 22:00"
1,206,44,250,"25/06/2020 23:00"
1,206,44,250,"26/06/2020 00:00"
1,206,45,251,"26/06/2020 01:00"
1,206,44,250,"26/06/2020 02:00"
1,206,44,250,"26/06/2020 03:00"
1,206,44,250,"26/06/2020 04:00"
1,206,44,250,"26/06/2020 05:00"
1,206,45,251,"26/06/2020 06:00"
1,206,45,251,"26/06/2020 07:00"
1,206,45,251,"26/06/2020 08:00"
1,206,45,251,"26/06/2020 09:00"
1,206,45,251,"26/06/2020 10:00"
1,206,45,251,"26/06/2020 11:00"
1,206,45,251,"26/06/2020 12:00"
1,206,45,251,"26/06/2020 13:00"
1,206,45,251,"26/06/2020 14:00"
1,206,45,251,"26/06/2020 15:00"
1,206,45,251,"26/06/2020 16:00"
1,206,44,250,"26/06/2020 17:00"
1,206,45,251,"26/06/2020 18:00"
1,206,45,251,"26/06/2020 19:00"
1,206,45,251,"26/06/2020 20:00"
1,206,44,250,"26/06/2020 21:00"
1,206,45,251,"26/06/2020 22:00"
1,206,45,251,"26/06/2020 23:00"
1,206,45,251,"27/06/2020 00:00"
1,206,45,251,"27/06/2020 01:00"
1,206,44,250,"27/06/2020 02:00"
1,206,44,250,"27/06/2020 03:00"
1,206,44,250,"27/06/2020 04:00"
1,206,44,250,"27/06/2020 05:00"
1,206,45,251,"27/06/2020 06:00"
1,206,44,250,"27/06/2020 07:00"
1,206,44,250,"27/06/2020 08:00"
1,206,44,250,"27/06/2020 09:00"
1,206,44,250,"27/06/2020 10:00"
1,206,44,250,"27/06/2020 11:00"
1,206,44,250,"27/06/2020 12:00"
1,206,44,250,"27/06/2020 13:00"
1,206,44,250,"27/06/2020 14:00"
1,206,44,250,"27/06/2020 15:00"
1,206,44,250,"27/06/2020 16:00"
1,206,44,250,"27/06/2020 17:00"
1,206,44,250,"27/06/2020 18:00"
1,206,44,250,"27/06/2020 19:00"
1,206,44,250,"27/06/2020 20:00"
1,206,44,250,"27/06/2020 21:00"
1,206,44,250,"27/06/2020 22:00"
1,206,44,250,"27/06/2020 23:00"
1,206,44,250,"28/06/2020 00:00"
1,206,45,251,"28/06/2020 01:00"
1,206,45,251,"28/06/2020 02:01"
1,206,44,250,"28/06/2020 03:00"
1,206,44,250,"28/06/2020 04:00"
1,206,44,250,"28/06/2020 05:00"
1,206,45,251,"28/06/2020 06:00"
1,206,44,250,"28/06/2020 07:00"
1,206,44,250,"28/06/2020 08:00"
1,206,44,250,"28/06/2020 09:00"
1,206,45,251,"28/06/2020 10:00"
1,206,45,251,"28/06/2020 11:00"
1,206,45,251,"28/06/2020 12:00"
1,206,44,250,"28/06/2020 13:00"
1,206,45,251,"28/06/2020 14:00"
1,206,45,251,"28/06/2020 15:00"
1,206,45,251,"28/06/2020 16:00"
1,206,45,251,"28/06/2020 17:00"
1,206,45,251,"28/06/2020 18:00"
1,206,45,251,"28/06/2020 19:00"
1,206,45,251,"28/06/2020 20:00"
1,206,45,251,"28/06/2020 21:00"
1,206,45,251,"28/06/2020 22:00"
1,206,45,251,"28/06/2020 23:00"
1,206,45,251,"29/06/2020 00:00"
1,206,45,251,"29/06/2020 01:00"
1,206,45,251,"29/06/2020 02:00"
1,206,45,251,"29/06/2020 03:00"
1,206,44,250,"29/06/2020 04:00"
1,206,45,251,"29/06/2020 05:00"
1,206,45,251,"29/06/2020 06:00"
1,206,44,250,"29/06/2020 07:00"
1,206,44,250,"29/06/2020 08:00"
1,206,45,251,"29/06/2020 09:00"
1,206,45,251,"29/06/2020 10:00"
1,206,45,251,"29/06/2020 11:00"
1,206,45,251,"29/06/2020 12:00"
1,206,45,251,"29/06/2020 13:00"
1,206,44,250,"29/06/2020 14:00"
1,206,45,251,"29/06/2020 15:00"
1,206,44,250,"29/06/2020 16:00"
1,206,44,250,"29/06/2020 17:00"
1,206,44,250,"29/06/2020 18:00"
1,206,44,250,"29/06/2020 19:00"
1,206,43,249,"29/06/2020 20:00"
1,206,43,249,"29/06/2020 21:00"
1,206,44,250,"29/06/2020 22:00"
1,206,43,249,"29/06/2020 23:00"
1,206,44,250,"30/06/2020 00:00"
1,206,45,251,"30/06/2020 01:00"
1,206,45,251,"30/06/2020 02:00"
1,206,44,250,"30/06/2020 03:00"
1,206,45,251,"30/06/2020 04:00"
1,206,45,251,"30/06/2020 05:00"
1,206,45,251,"30/06/2020 06:00"
1,206,44,250,"30/06/2020 07:00"
1,206,44,250,"30/06/2020 08:00"
1,206,44,250,"30/06/2020 09:00"
1,206,45,251,"30/06/2020 10:00"
1,206,44,250,"30/06/2020 11:00"
1,206,44,250,"30/06/2020 12:00"
1,206,44,250,"30/06/2020 13:00"
1,206,44,250,"30/06/2020 14:00"
1,206,44,250,"30/06/2020 15:00"
1,206,44,250,"30/06/2020 16:00"
1,206,44,250,"30/06/2020 17:00"
1,206,45,251,"30/06/2020 18:00"
1,206,44,250,"30/06/2020 19:00"
1,206,45,251,"30/06/2020 20:00"
1,206,45,251,"30/06/2020 21:00"
1,206,45,251,"30/06/2020 22:00"
1,206,44,250,"30/06/2020 23:00"
1,206,44,250,"01/07/2020 00:00"
1,206,45,251,"01/07/2020 01:00"
1,206,45,251,"01/07/2020 02:00"
1,206,44,250,"01/07/2020 03:00"
1,206,44,250,"01/07/2020 04:00"
1,206,44,250,"01/07/2020 05:00"
1,206,44,250,"01/07/2020 06:00"
1,206,44,250,"01/07/2020 07:00"
1,206,44,250,"01/07/2020 08:00"
1,206,44,250,"01/07/2020 09:00"
1,206,44,250,"01/07/2020 10:00"
1,206,44,250,"01/07/2020 11:00"
1,206,45,251,"01/07/2020 12:00"
1,206,45,251,"01/07/2020 13:00"
1,206,45,251,"01/07/2020 14:00"
1,206,45,251,"01/07/2020 15:00"
1,206,45,251,"01/07/2020 16:00"
1,206,45,251,"01/07/2020 17:00"
1,206,45,251,"01/07/2020 18:00"
1,206,45,251,"01/07/2020 19:00"
1,206,44,250,"01/07/2020 20:00"
1,206,44,250,"01/07/2020 21:00"
1,206,45,251,"01/07/2020 22:00"
1,206,44,250,"01/07/2020 23:00"
1,206,44,250,"02/07/2020 00:00"
1,206,45,251,"02/07/2020 01:00"
1,206,44,250,"02/07/2020 02:00"
1,206,44,250,"02/07/2020 03:00"
1,206,44,250,"02/07/2020 04:00"
1,206,44,250,"02/07/2020 05:00"
1,206,45,251,"02/07/2020 06:00"
1,206,45,251,"02/07/2020 07:00"
1,206,45,251,"02/07/2020 08:00"
1,206,44,250,"02/07/2020 09:00"
1,206,45,251,"02/07/2020 10:00"
1,206,45,251,"02/07/2020 11:00"
1,206,45,251,"02/07/2020 12:00"
1,206,45,251,"02/07/2020 13:00"
1,206,45,251,"02/07/2020 14:00"
1,206,44,250,"02/07/2020 15:00"
1,206,45,251,"02/07/2020 16:00"
1,206,45,251,"02/07/2020 17:00"
1,206,45,251,"02/07/2020 18:00"
1,206,45,251,"02/07/2020 19:00"
1,206,45,251,"02/07/2020 20:00"
1,206,45,251,"02/07/2020 21:00"
1,206,44,250,"02/07/2020 22:00"
1,206,44,250,"02/07/2020 23:00"
1,206,44,250,"03/07/2020 00:00"
1,206,45,251,"03/07/2020 01:00"
1,206,45,251,"03/07/2020 02:00"
1,206,45,251,"03/07/2020 03:00"
1,206,45,251,"03/07/2020 04:00"
1,206,45,251,"03/07/2020 05:00"
1,206,45,251,"03/07/2020 06:00"
1,206,45,251,"03/07/2020 07:00"
1,206,44,250,"03/07/2020 08:00"
1,206,44,250,"03/07/2020 09:00"
1,206,45,251,"03/07/2020 10:00"
1,206,44,250,"03/07/2020 11:00"
1,206,45,251,"03/07/2020 12:00"
1,206,45,251,"03/07/2020 13:00"
1,206,44,250,"03/07/2020 14:00"
1,206,45,251,"03/07/2020 15:00"
1,206,45,251,"03/07/2020 16:00"
1,206,44,250,"03/07/2020 17:00"
1,206,43,249,"03/07/2020 18:00"
1,206,44,250,"03/07/2020 19:00"
1,206,44,250,"03/07/2020 20:00"
1,206,44,250,"03/07/2020 21:00"
1,206,44,250,"03/07/2020 22:00"
1,206,44,250,"03/07/2020 23:00"
1,206,44,250,"04/07/2020 00:00"
1,206,45,251,"04/07/2020 01:00"
